g	nindividual	cost	p(0)	p(1)	p(2)	p(3)	p(4)	p(5)	
38	1996	2.3076e-05	12.3012	0.871812	0.93779	19.0662	0.101664	9.74566
38	2074	2.39708e-05	13.7476	0.716726	2.19819	60.9416	0.0841013	9.21419
38	2091	2.40146e-05	13.4159	0.792382	2.40256	68.3312	0.0961098	9.17172
38	2070	2.4144e-05	13.637	0.786298	2.21071	65.6679	0.0959624	7.51355
38	1903	2.42189e-05	12.1286	0.886617	2.19854	61.3953	0.107005	6.8782
38	2055	2.43008e-05	13.2911	0.782313	2.1879	69.2038	0.095718	6.85932
38	2037	2.43081e-05	13.3897	0.788195	2.17984	69.0127	0.0956617	7.40526
38	2053	2.44361e-05	13.5191	0.803564	2.44122	68.1824	0.098428	10.1533
38	2078	2.44864e-05	13.3729	0.717043	2.41808	61.7623	0.094611	7.58789
38	1931	2.44926e-05	13.4811	0.719995	2.41513	62.3589	0.094488	7.60784
38	2082	2.45896e-05	13.6473	0.79256	2.40994	67.6199	0.0960917	10.0755
38	1962	2.46232e-05	13.5285	0.802644	2.39971	68.7647	0.0964754	63.2244
38	1856	2.46427e-05	12.2507	0.722042	2.18093	61.1852	0.0847767	8.1505
38	2016	2.46911e-05	13.2734	0.801474	2.44383	70.611	0.0956004	55.2958
38	2030	2.47047e-05	13.4908	0.775983	2.40248	68.7437	0.0969645	60.6892
38	1942	2.47175e-05	13.3967	0.806245	2.41712	69.4176	0.0957032	63.4548
38	2093	2.4727e-05	13.2487	0.782978	2.45425	70.5806	0.0938761	55.822
38	1927	2.47538e-05	13.4365	0.744192	2.4141	70.1438	0.0926642	60.7786
38	2086	2.47674e-05	13.6246	0.747847	2.42414	57.4564	0.0998076	7.61415
38	2021	2.47734e-05	13.6997	0.797049	2.4152	67.7024	0.0957503	9.21395
38	2061	2.47925e-05	13.41	0.743143	2.40532	70.9809	0.0923176	60.9138
38	1974	2.48138e-05	13.366	0.754413	2.40408	57.5942	0.0995306	7.58135
38	1936	2.48389e-05	13.6517	0.761932	2.3995	67.8025	0.0939279	10.0665
38	1989	2.48522e-05	13.6745	0.787077	2.44037	67.8971	0.0931236	9.79622
38	2052	2.48532e-05	13.7054	0.794291	2.40766	68.1554	0.0945194	9.87712
38	2087	2.48596e-05	13.6354	0.780467	2.43066	68.4371	0.0955707	9.8856
38	2073	2.48709e-05	13.5025	0.811889	2.44896	71.8522	0.0950909	9.89974
38	2007	2.49177e-05	13.6286	0.778521	2.42077	68.8192	0.094999	61.9621
38	2036	2.49439e-05	13.5726	0.800638	2.40301	71.6661	0.0955422	61.0417
38	2005	2.49498e-05	13.5372	0.748719	2.39107	70.4521	0.0925257	55.7926
38	1914	2.49584e-05	13.7823	0.719916	2.17531	65.7441	0.086691	7.51505
38	2079	2.50022e-05	13.401	0.742926	2.42501	70.2973	0.0936997	55.537
38	2008	2.50318e-05	13.4037	0.740476	2.45106	69.5749	0.0927511	8.21918
38	2069	2.50327e-05	13.4155	0.726015	2.39777	69.4269	0.0923308	55.5956
38	1971	2.50548e-05	13.316	0.721775	2.4003	69.6665	0.0923222	55.4138
38	2006	2.5061e-05	13.3901	0.721048	2.41692	66.8021	0.0931984	55.7582
38	2084	2.51055e-05	13.3282	0.723351	2.38032	69.7272	0.0926141	55.2802
38	1992	2.51458e-05	13.4351	0.591455	2.44258	68.8537	0.0755398	54.6021
38	2034	2.51501e-05	13.5342	0.715908	2.46956	62.6529	0.0948654	9.16433
38	1860	2.52423e-05	13.6718	0.784961	2.4259	70.7052	0.0931612	55.3581
38	2019	2.52668e-05	13.4024	0.742628	2.41118	69.9836	0.0947988	60.7364
38	1957	2.53501e-05	13.8146	0.765786	2.40567	67.4327	0.0932877	10.1044
38	1998	2.53823e-05	13.3058	0.809398	2.46838	68.8955	0.0961197	63.1955
38	1963	2.53861e-05	13.6111	0.78061	2.45208	69.4416	0.0965209	8.26047
38	1892	2.53889e-05	13.521	0.793473	2.43778	72.3377	0.0956828	9.97083
38	2023	2.53894e-05	13.4838	0.742842	2.39	62.3734	0.0929217	60.6535
38	1953	2.54013e-05	13.8499	0.775357	2.37991	57.7075	0.0960698	9.91257
38	2013	2.54066e-05	13.9106	0.774835	2.38098	57.2105	0.0969109	9.87164
39	2122	1.02813e-05	12.217	0.793868	0.940137	19.0492	0.0947641	9.84833
39	2045	2.2795e-05	11.9391	0.881873	1.972	62.346	0.102173	6.76497
39	2056	2.30467e-05	13.2913	0.802078	2.19942	68.6205	0.0921484	9.79092
39	1996	2.3076e-05	12.3012	0.871812	0.93779	19.0662	0.101664	9.74566
39	2146	2.36043e-05	13.3282	0.79597	2.21166	69.0361	0.0963636	9.82372
39	2136	2.37678e-05	13.3136	0.794761	2.20216	70.4329	0.0948525	9.73378
39	2074	2.39708e-05	13.7476	0.716726	2.19819	60.9416	0.0841013	9.21419
39	2091	2.40146e-05	13.4159	0.792382	2.40256	68.3312	0.0961098	9.17172
39	2070	2.4144e-05	13.637	0.786298	2.21071	65.6679	0.0959624	7.51355
39	1903	2.42189e-05	12.1286	0.886617	2.19854	61.3953	0.107005	6.8782
39	2131	2.42442e-05	13.3916	0.790805	2.43729	66.5653	0.095323	10.0348
39	2130	2.4286e-05	13.3431	0.80806	2.45297	67.6467	0.0952983	7.40879
39	2055	2.43008e-05	13.2911	0.782313	2.1879	69.2038	0.095718	6.85932
39	2037	2.43081e-05	13.3897	0.788195	2.17984	69.0127	0.0956617	7.40526
39	2053	2.44361e-05	13.5191	0.803564	2.44122	68.1824	0.098428	10.1533
39	2137	2.4438e-05	13.584	0.764506	2.39322	67.8458	0.0934005	9.9974
39	2078	2.44864e-05	13.3729	0.717043	2.41808	61.7623	0.094611	7.58789
39	1931	2.44926e-05	13.4811	0.719995	2.41513	62.3589	0.094488	7.60784
39	2127	2.45009e-05	13.281	0.789062	2.43856	70.269	0.0964784	55.8576
39	2115	2.45637e-05	13.4041	0.809384	2.38544	68.6901	0.0961391	62.6187
39	2082	2.45896e-05	13.6473	0.79256	2.40994	67.6199	0.0960917	10.0755
39	1962	2.46232e-05	13.5285	0.802644	2.39971	68.7647	0.0964754	63.2244
39	1856	2.46427e-05	12.2507	0.722042	2.18093	61.1852	0.0847767	8.1505
39	2119	2.46816e-05	13.6568	0.784747	2.43283	67.3226	0.0959763	10.105
39	2104	2.46818e-05	13.2931	0.747026	2.41972	69.671	0.0940995	55.8782
39	2016	2.46911e-05	13.2734	0.801474	2.44383	70.611	0.0956004	55.2958
39	2030	2.47047e-05	13.4908	0.775983	2.40248	68.7437	0.0969645	60.6892
39	1942	2.47175e-05	13.3967	0.806245	2.41712	69.4176	0.0957032	63.4548
39	2093	2.4727e-05	13.2487	0.782978	2.45425	70.5806	0.0938761	55.822
39	1927	2.47538e-05	13.4365	0.744192	2.4141	70.1438	0.0926642	60.7786
39	2086	2.47674e-05	13.6246	0.747847	2.42414	57.4564	0.0998076	7.61415
39	2021	2.47734e-05	13.6997	0.797049	2.4152	67.7024	0.0957503	9.21395
39	2061	2.47925e-05	13.41	0.743143	2.40532	70.9809	0.0923176	60.9138
39	1974	2.48138e-05	13.366	0.754413	2.40408	57.5942	0.0995306	7.58135
39	2111	2.48357e-05	13.1585	0.768898	2.45867	70.7865	0.0963788	55.3628
39	1936	2.48389e-05	13.6517	0.761932	2.3995	67.8025	0.0939279	10.0665
39	1989	2.48522e-05	13.6745	0.787077	2.44037	67.8971	0.0931236	9.79622
39	2052	2.48532e-05	13.7054	0.794291	2.40766	68.1554	0.0945194	9.87712
39	2087	2.48596e-05	13.6354	0.780467	2.43066	68.4371	0.0955707	9.8856
39	2129	2.48609e-05	13.2642	0.804203	2.41525	68.5452	0.0960315	61.1932
39	2073	2.48709e-05	13.5025	0.811889	2.44896	71.8522	0.0950909	9.89974
39	2133	2.48755e-05	13.6293	0.78579	2.45912	68.3806	0.0961201	8.33373
39	2007	2.49177e-05	13.6286	0.778521	2.42077	68.8192	0.094999	61.9621
39	2107	2.49291e-05	13.4801	0.748541	2.45555	70.0164	0.0931652	60.9124
39	2036	2.49439e-05	13.5726	0.800638	2.40301	71.6661	0.0955422	61.0417
39	2005	2.49498e-05	13.5372	0.748719	2.39107	70.4521	0.0925257	55.7926
39	1914	2.49584e-05	13.7823	0.719916	2.17531	65.7441	0.086691	7.51505
39	2079	2.50022e-05	13.401	0.742926	2.42501	70.2973	0.0936997	55.537
39	2125	2.50132e-05	13.8128	0.717897	2.21991	65.8335	0.0837414	95.5527
39	2008	2.50318e-05	13.4037	0.740476	2.45106	69.5749	0.0927511	8.21918
40	2122	1.02813e-05	11.2846	0.873254	0.957514	19.6066	0.104241	10.6814
40	2169	1.38005e-05	12.4215	0.877493	0.938479	19.183	0.100679	9.75328
40	2178	2.27086e-05	13.4972	0.744422	2.1903	60.6799	0.0930813	8.23267
40	2045	2.2795e-05	11.9391	0.881873	1.972	62.346	0.102173	6.76497
40	2056	2.30467e-05	13.2913	0.802078	2.19942	68.6205	0.0921484	9.79092
40	1996	2.3076e-05	12.3012	0.871812	0.93779	19.0662	0.101664	9.74566
40	2187	2.3196e-05	13.757	0.79275	2.19104	57.507	0.0998889	7.63567
40	2146	2.36043e-05	13.3282	0.79597	2.21166	69.0361	0.0963636	9.82372
40	2191	2.36667e-05	13.3443	0.806307	2.21972	69.2419	0.0973004	9.7053
40	2136	2.37678e-05	13.3136	0.794761	2.20216	70.4329	0.0948525	9.73378
40	2074	2.39708e-05	13.7476	0.716726	2.19819	60.9416	0.0841013	9.21419
40	2176	2.40075e-05	13.2883	0.808614	2.43767	69.1695	0.0958605	6.9129
40	2091	2.40146e-05	13.4159	0.792382	2.40256	68.3312	0.0961098	9.17172
40	2070	2.4144e-05	13.637	0.786298	2.21071	65.6679	0.0959624	7.51355
40	2167	2.42068e-05	13.1826	0.80187	2.44219	70.6857	0.0957607	9.78018
40	1903	2.42189e-05	12.1286	0.886617	2.19854	61.3953	0.107005	6.8782
40	2171	2.42291e-05	13.3184	0.782949	2.38258	68.8923	0.0960252	62.859
40	2131	2.42442e-05	13.3916	0.790805	2.43729	66.5653	0.095323	10.0348
40	2130	2.4286e-05	13.3431	0.80806	2.45297	67.6467	0.0952983	7.40879
40	2055	2.43008e-05	13.2911	0.782313	2.1879	69.2038	0.095718	6.85932
40	2155	2.43017e-05	13.5165	0.784234	2.4323	68.1188	0.0950949	8.31946
40	2037	2.43081e-05	13.3897	0.788195	2.17984	69.0127	0.0956617	7.40526
40	2199	2.43559e-05	13.5607	0.766992	2.4331	67.32	0.0926165	9.78404
40	2198	2.44093e-05	13.2988	0.743994	2.41694	69.8395	0.0914827	63.2049
40	2053	2.44361e-05	13.5191	0.803564	2.44122	68.1824	0.098428	10.1533
40	2137	2.4438e-05	13.584	0.764506	2.39322	67.8458	0.0934005	9.9974
40	2078	2.44864e-05	13.3729	0.717043	2.41808	61.7623	0.094611	7.58789
40	1931	2.44926e-05	13.4811	0.719995	2.41513	62.3589	0.094488	7.60784
40	2127	2.45009e-05	13.281	0.789062	2.43856	70.269	0.0964784	55.8576
40	2166	2.45071e-05	13.6514	0.787748	2.42266	66.1513	0.0948536	9.97005
40	2115	2.45637e-05	13.4041	0.809384	2.38544	68.6901	0.0961391	62.6187
40	2082	2.45896e-05	13.6473	0.79256	2.40994	67.6199	0.0960917	10.0755
40	1962	2.46232e-05	13.5285	0.802644	2.39971	68.7647	0.0964754	63.2244
40	1856	2.46427e-05	12.2507	0.722042	2.18093	61.1852	0.0847767	8.1505
40	2196	2.46712e-05	13.4799	0.810542	2.43263	66.8456	0.0952487	10.0914
40	2119	2.46816e-05	13.6568	0.784747	2.43283	67.3226	0.0959763	10.105
40	2104	2.46818e-05	13.2931	0.747026	2.41972	69.671	0.0940995	55.8782
40	2195	2.46857e-05	13.125	0.78163	2.43906	71.0967	0.093772	55.6227
40	2179	2.4687e-05	13.4894	0.746099	2.42377	69.0997	0.0923829	60.4165
40	2016	2.46911e-05	13.2734	0.801474	2.44383	70.611	0.0956004	55.2958
40	2030	2.47047e-05	13.4908	0.775983	2.40248	68.7437	0.0969645	60.6892
40	2163	2.47064e-05	13.3806	0.761025	2.43521	67.6717	0.0968513	9.95356
40	1942	2.47175e-05	13.3967	0.806245	2.41712	69.4176	0.0957032	63.4548
40	2093	2.4727e-05	13.2487	0.782978	2.45425	70.5806	0.0938761	55.822
40	2189	2.47467e-05	13.5009	0.798439	2.42036	68.7624	0.095598	60.2277
40	1927	2.47538e-05	13.4365	0.744192	2.4141	70.1438	0.0926642	60.7786
40	2086	2.47674e-05	13.6246	0.747847	2.42414	57.4564	0.0998076	7.61415
40	2021	2.47734e-05	13.6997	0.797049	2.4152	67.7024	0.0957503	9.21395
40	2061	2.47925e-05	13.41	0.743143	2.40532	70.9809	0.0923176	60.9138
40	2175	2.47998e-05	13.5615	0.807841	2.40772	70.0663	0.09851	63.435
41	2122	1.20815e-07	11.3618	0.876101	0.961037	19.5658	0.101272	11.1209
41	2169	1.38005e-05	12.4215	0.877493	0.938479	19.183	0.100679	9.75328
41	2178	2.27086e-05	13.4972	0.744422	2.1903	60.6799	0.0930813	8.23267
41	2045	2.2795e-05	11.9391	0.881873	1.972	62.346	0.102173	6.76497
41	2056	2.30467e-05	13.2913	0.802078	2.19942	68.6205	0.0921484	9.79092
41	1996	2.3076e-05	12.3012	0.871812	0.93779	19.0662	0.101664	9.74566
41	2187	2.3196e-05	13.757	0.79275	2.19104	57.507	0.0998889	7.63567
41	2234	2.32358e-05	13.2427	0.713428	2.22007	69.1946	0.0848454	55.8604
41	2226	2.3601e-05	13.2327	0.793303	2.19532	68.9817	0.0965078	7.43864
41	2146	2.36043e-05	13.3282	0.79597	2.21166	69.0361	0.0963636	9.82372
41	2191	2.36667e-05	13.3443	0.806307	2.21972	69.2419	0.0973004	9.7053
41	2136	2.37678e-05	13.3136	0.794761	2.20216	70.4329	0.0948525	9.73378
41	2074	2.39708e-05	13.7476	0.716726	2.19819	60.9416	0.0841013	9.21419
41	2230	2.40048e-05	13.2184	0.80155	2.44186	68.1496	0.0960552	7.41042
41	2176	2.40075e-05	13.2883	0.808614	2.43767	69.1695	0.0958605	6.9129
41	2091	2.40146e-05	13.4159	0.792382	2.40256	68.3312	0.0961098	9.17172
41	2070	2.4144e-05	13.637	0.786298	2.21071	65.6679	0.0959624	7.51355
41	2231	2.41611e-05	13.2176	0.815449	2.44061	69.1208	0.0955117	6.95283
41	2204	2.41891e-05	13.5366	0.714717	2.43683	62.5872	0.0915929	7.57667
41	2216	2.41995e-05	13.3564	0.878412	2.42167	62.1138	0.107781	6.91879
41	2167	2.42068e-05	13.1826	0.80187	2.44219	70.6857	0.0957607	9.78018
41	1903	2.42189e-05	12.1286	0.886617	2.19854	61.3953	0.107005	6.8782
41	2171	2.42291e-05	13.3184	0.782949	2.38258	68.8923	0.0960252	62.859
41	2131	2.42442e-05	13.3916	0.790805	2.43729	66.5653	0.095323	10.0348
41	2130	2.4286e-05	13.3431	0.80806	2.45297	67.6467	0.0952983	7.40879
41	2246	2.42885e-05	13.3629	0.787709	2.47606	68.5784	0.0945391	8.36359
41	2055	2.43008e-05	13.2911	0.782313	2.1879	69.2038	0.095718	6.85932
41	2155	2.43017e-05	13.5165	0.784234	2.4323	68.1188	0.0950949	8.31946
41	2037	2.43081e-05	13.3897	0.788195	2.17984	69.0127	0.0956617	7.40526
41	2206	2.4324e-05	13.267	0.780839	2.19255	68.7473	0.0968999	7.68468
41	2245	2.43535e-05	13.4827	0.750058	2.43811	68.0346	0.092254	10.2423
41	2199	2.43559e-05	13.5607	0.766992	2.4331	67.32	0.0926165	9.78404
41	2232	2.44047e-05	13.4984	0.808395	2.44185	66.5359	0.0968509	10.0184
41	2198	2.44093e-05	13.2988	0.743994	2.41694	69.8395	0.0914827	63.2049
41	2236	2.44295e-05	13.1576	0.775813	2.41112	70.3207	0.0937833	56.2189
41	2053	2.44361e-05	13.5191	0.803564	2.44122	68.1824	0.098428	10.1533
41	2137	2.4438e-05	13.584	0.764506	2.39322	67.8458	0.0934005	9.9974
41	2205	2.44634e-05	13.3859	0.79142	2.42488	70.8137	0.0955609	9.24156
41	2078	2.44864e-05	13.3729	0.717043	2.41808	61.7623	0.094611	7.58789
41	1931	2.44926e-05	13.4811	0.719995	2.41513	62.3589	0.094488	7.60784
41	2127	2.45009e-05	13.281	0.789062	2.43856	70.269	0.0964784	55.8576
41	2166	2.45071e-05	13.6514	0.787748	2.42266	66.1513	0.0948536	9.97005
41	2201	2.45299e-05	13.3066	0.75133	2.44026	71.0531	0.0917467	60.0842
41	2115	2.45637e-05	13.4041	0.809384	2.38544	68.6901	0.0961391	62.6187
41	2082	2.45896e-05	13.6473	0.79256	2.40994	67.6199	0.0960917	10.0755
41	2217	2.46125e-05	13.4815	0.779259	2.43672	62.6973	0.0940688	7.68277
41	1962	2.46232e-05	13.5285	0.802644	2.39971	68.7647	0.0964754	63.2244
41	1856	2.46427e-05	12.2507	0.722042	2.18093	61.1852	0.0847767	8.1505
41	2196	2.46712e-05	13.4799	0.810542	2.43263	66.8456	0.0952487	10.0914
41	2119	2.46816e-05	13.6568	0.784747	2.43283	67.3226	0.0959763	10.105
42	2122	6.10288e-11	11.3655	0.876157	0.961254	19.5905	0.101288	11.4478
42	2169	1.38005e-05	12.4215	0.877493	0.938479	19.183	0.100679	9.75328
42	2254	1.38276e-05	12.3254	0.881936	0.930326	19.2733	0.101011	10.1759
42	2178	2.27086e-05	13.4972	0.744422	2.1903	60.6799	0.0930813	8.23267
42	2045	2.2795e-05	11.9391	0.881873	1.972	62.346	0.102173	6.76497
42	2252	2.2819e-05	13.2537	0.794307	2.20665	67.7654	0.0945852	10.1285
42	2282	2.29889e-05	13.2801	0.821605	2.20564	68.7761	0.0960212	6.83414
42	2287	2.30329e-05	13.2399	0.80315	2.22214	68.6984	0.0955586	7.46347
42	2056	2.30467e-05	13.2913	0.802078	2.19942	68.6205	0.0921484	9.79092
42	1996	2.3076e-05	12.3012	0.871812	0.93779	19.0662	0.101664	9.74566
42	2187	2.3196e-05	13.757	0.79275	2.19104	57.507	0.0998889	7.63567
42	2234	2.32358e-05	13.2427	0.713428	2.22007	69.1946	0.0848454	55.8604
42	2295	2.33817e-05	13.3194	0.809046	2.20906	68.5297	0.0915645	9.73776
42	2255	2.35783e-05	13.3643	0.794197	2.18113	68.4301	0.0960546	9.22298
42	2226	2.3601e-05	13.2327	0.793303	2.19532	68.9817	0.0965078	7.43864
42	2146	2.36043e-05	13.3282	0.79597	2.21166	69.0361	0.0963636	9.82372
42	2191	2.36667e-05	13.3443	0.806307	2.21972	69.2419	0.0973004	9.7053
42	2136	2.37678e-05	13.3136	0.794761	2.20216	70.4329	0.0948525	9.73378
42	2274	2.37824e-05	13.2836	0.788937	2.42545	67.3096	0.0960101	6.88704
42	2272	2.3868e-05	13.0996	0.743279	2.20381	68.6071	0.0929194	8.25029
42	2271	2.39647e-05	13.3309	0.791806	2.40847	68.309	0.0967392	9.95427
42	2074	2.39708e-05	13.7476	0.716726	2.19819	60.9416	0.0841013	9.21419
42	2283	2.39849e-05	13.2507	0.784797	2.4271	68.6123	0.096084	7.72193
42	2230	2.40048e-05	13.2184	0.80155	2.44186	68.1496	0.0960552	7.41042
42	2176	2.40075e-05	13.2883	0.808614	2.43767	69.1695	0.0958605	6.9129
42	2091	2.40146e-05	13.4159	0.792382	2.40256	68.3312	0.0961098	9.17172
42	2268	2.41002e-05	13.3336	0.793595	2.42734	69.8023	0.0947958	8.26452
42	2292	2.41304e-05	13.4264	0.791495	2.44196	67.0606	0.0959087	9.10341
42	2070	2.4144e-05	13.637	0.786298	2.21071	65.6679	0.0959624	7.51355
42	2231	2.41611e-05	13.2176	0.815449	2.44061	69.1208	0.0955117	6.95283
42	2299	2.41817e-05	13.4136	0.778555	2.38423	68.3805	0.0954757	6.8261
42	2204	2.41891e-05	13.5366	0.714717	2.43683	62.5872	0.0915929	7.57667
42	2216	2.41995e-05	13.3564	0.878412	2.42167	62.1138	0.107781	6.91879
42	2167	2.42068e-05	13.1826	0.80187	2.44219	70.6857	0.0957607	9.78018
42	1903	2.42189e-05	12.1286	0.886617	2.19854	61.3953	0.107005	6.8782
42	2171	2.42291e-05	13.3184	0.782949	2.38258	68.8923	0.0960252	62.859
42	2131	2.42442e-05	13.3916	0.790805	2.43729	66.5653	0.095323	10.0348
42	2267	2.42661e-05	13.2094	0.788432	2.45458	70.2958	0.0956723	9.74004
42	2130	2.4286e-05	13.3431	0.80806	2.45297	67.6467	0.0952983	7.40879
42	2246	2.42885e-05	13.3629	0.787709	2.47606	68.5784	0.0945391	8.36359
42	2264	2.42923e-05	13.5045	0.803937	2.41721	68.8932	0.0960278	6.91993
42	2055	2.43008e-05	13.2911	0.782313	2.1879	69.2038	0.095718	6.85932
42	2155	2.43017e-05	13.5165	0.784234	2.4323	68.1188	0.0950949	8.31946
42	2037	2.43081e-05	13.3897	0.788195	2.17984	69.0127	0.0956617	7.40526
42	2276	2.43217e-05	13.3768	0.801754	2.46358	69.7145	0.0964426	6.88391
42	2206	2.4324e-05	13.267	0.780839	2.19255	68.7473	0.0968999	7.68468
42	2280	2.43271e-05	13.3471	0.800691	2.40534	70.6983	0.0962405	7.3963
42	2297	2.43313e-05	13.443	0.783097	2.43082	68.2111	0.0966697	8.28088
42	2245	2.43535e-05	13.4827	0.750058	2.43811	68.0346	0.092254	10.2423
42	2199	2.43559e-05	13.5607	0.766992	2.4331	67.32	0.0926165	9.78404
43	2122	3.60198e-11	11.3652	0.876157	0.961274	19.5876	0.101288	11.5417
43	2169	1.38005e-05	12.4215	0.877493	0.938479	19.183	0.100679	9.75328
43	2254	1.38276e-05	12.3254	0.881936	0.930326	19.2733	0.101011	10.1759
43	2326	2.22274e-05	13.2692	0.878638	2.17989	60.0998	0.108128	6.93843
43	2320	2.22507e-05	13.3623	0.784119	2.17389	61.7446	0.0963217	7.41296
43	2178	2.27086e-05	13.4972	0.744422	2.1903	60.6799	0.0930813	8.23267
43	2045	2.2795e-05	11.9391	0.881873	1.972	62.346	0.102173	6.76497
43	2252	2.2819e-05	13.2537	0.794307	2.20665	67.7654	0.0945852	10.1285
43	2327	2.29841e-05	13.2378	0.800283	2.20966	68.3438	0.0923375	10.0772
43	2282	2.29889e-05	13.2801	0.821605	2.20564	68.7761	0.0960212	6.83414
43	2287	2.30329e-05	13.2399	0.80315	2.22214	68.6984	0.0955586	7.46347
43	2056	2.30467e-05	13.2913	0.802078	2.19942	68.6205	0.0921484	9.79092
43	1996	2.3076e-05	12.3012	0.871812	0.93779	19.0662	0.101664	9.74566
43	2333	2.30781e-05	13.2416	0.795848	2.21603	68.7431	0.091426	9.79755
43	2187	2.3196e-05	13.757	0.79275	2.19104	57.507	0.0998889	7.63567
43	2234	2.32358e-05	13.2427	0.713428	2.22007	69.1946	0.0848454	55.8604
43	2295	2.33817e-05	13.3194	0.809046	2.20906	68.5297	0.0915645	9.73776
43	2255	2.35783e-05	13.3643	0.794197	2.18113	68.4301	0.0960546	9.22298
43	2312	2.35792e-05	13.2101	0.789141	2.21927	70.3994	0.0950804	9.82256
43	2226	2.3601e-05	13.2327	0.793303	2.19532	68.9817	0.0965078	7.43864
43	2146	2.36043e-05	13.3282	0.79597	2.21166	69.0361	0.0963636	9.82372
43	2324	2.36263e-05	13.3797	0.801769	2.20601	69.1756	0.0959827	9.81576
43	2191	2.36667e-05	13.3443	0.806307	2.21972	69.2419	0.0973004	9.7053
43	2317	2.37276e-05	13.3126	0.793453	2.19891	69.1506	0.0954217	6.94844
43	2136	2.37678e-05	13.3136	0.794761	2.20216	70.4329	0.0948525	9.73378
43	2274	2.37824e-05	13.2836	0.788937	2.42545	67.3096	0.0960101	6.88704
43	2301	2.38033e-05	13.3063	0.793012	2.39359	68.1675	0.0959447	9.2439
43	2272	2.3868e-05	13.0996	0.743279	2.20381	68.6071	0.0929194	8.25029
43	2331	2.3911e-05	13.2893	0.800986	2.42229	68.5525	0.0972318	7.40773
43	2334	2.39428e-05	13.3066	0.78723	2.17367	68.9852	0.0956853	7.44382
43	2271	2.39647e-05	13.3309	0.791806	2.40847	68.309	0.0967392	9.95427
43	2074	2.39708e-05	13.7476	0.716726	2.19819	60.9416	0.0841013	9.21419
43	2283	2.39849e-05	13.2507	0.784797	2.4271	68.6123	0.096084	7.72193
43	2230	2.40048e-05	13.2184	0.80155	2.44186	68.1496	0.0960552	7.41042
43	2176	2.40075e-05	13.2883	0.808614	2.43767	69.1695	0.0958605	6.9129
43	2349	2.40138e-05	13.4092	0.795529	2.21796	69.9359	0.0951218	9.65749
43	2091	2.40146e-05	13.4159	0.792382	2.40256	68.3312	0.0961098	9.17172
43	2268	2.41002e-05	13.3336	0.793595	2.42734	69.8023	0.0947958	8.26452
43	2309	2.41098e-05	13.3407	0.786883	2.41376	66.2066	0.0948741	9.96958
43	2292	2.41304e-05	13.4264	0.791495	2.44196	67.0606	0.0959087	9.10341
43	2070	2.4144e-05	13.637	0.786298	2.21071	65.6679	0.0959624	7.51355
43	2231	2.41611e-05	13.2176	0.815449	2.44061	69.1208	0.0955117	6.95283
43	2345	2.41751e-05	13.3046	0.789171	2.43114	70.1093	0.0952547	9.80758
43	2299	2.41817e-05	13.4136	0.778555	2.38423	68.3805	0.0954757	6.8261
43	2204	2.41891e-05	13.5366	0.714717	2.43683	62.5872	0.0915929	7.57667
43	2216	2.41995e-05	13.3564	0.878412	2.42167	62.1138	0.107781	6.91879
43	2167	2.42068e-05	13.1826	0.80187	2.44219	70.6857	0.0957607	9.78018
43	1903	2.42189e-05	12.1286	0.886617	2.19854	61.3953	0.107005	6.8782
43	2171	2.42291e-05	13.3184	0.782949	2.38258	68.8923	0.0960252	62.859
43	2131	2.42442e-05	13.3916	0.790805	2.43729	66.5653	0.095323	10.0348
44	2122	1.52606e-11	11.3654	0.89111	0.961274	19.5881	0.103021	11.521
44	2169	1.38005e-05	12.4215	0.877493	0.938479	19.183	0.100679	9.75328
44	2254	1.38276e-05	12.3254	0.881936	0.930326	19.2733	0.101011	10.1759
44	2326	2.22274e-05	13.2692	0.878638	2.17989	60.0998	0.108128	6.93843
44	2320	2.22507e-05	13.3623	0.784119	2.17389	61.7446	0.0963217	7.41296
44	2178	2.27086e-05	13.4972	0.744422	2.1903	60.6799	0.0930813	8.23267
44	2382	2.27853e-05	13.348	0.802577	2.20318	65.889	0.0952376	9.7837
44	2045	2.2795e-05	11.9391	0.881873	1.972	62.346	0.102173	6.76497
44	2252	2.2819e-05	13.2537	0.794307	2.20665	67.7654	0.0945852	10.1285
44	2377	2.28311e-05	13.2168	0.796314	2.18749	69.0038	0.0919988	9.71717
44	2366	2.28403e-05	13.2091	0.824328	2.19505	68.8694	0.097098	7.41603
44	2354	2.29286e-05	13.1316	0.71324	2.20967	69.1093	0.0855923	9.8011
44	2327	2.29841e-05	13.2378	0.800283	2.20966	68.3438	0.0923375	10.0772
44	2282	2.29889e-05	13.2801	0.821605	2.20564	68.7761	0.0960212	6.83414
44	2287	2.30329e-05	13.2399	0.80315	2.22214	68.6984	0.0955586	7.46347
44	2056	2.30467e-05	13.2913	0.802078	2.19942	68.6205	0.0921484	9.79092
44	1996	2.3076e-05	12.3012	0.871812	0.93779	19.0662	0.101664	9.74566
44	2333	2.30781e-05	13.2416	0.795848	2.21603	68.7431	0.091426	9.79755
44	2396	2.3118e-05	13.3585	0.789591	2.17731	68.7816	0.0910713	7.41542
44	2367	2.31377e-05	13.4344	0.799094	2.19212	66.5511	0.0955637	6.91255
44	2381	2.31501e-05	13.2701	0.806353	2.23844	68.5195	0.0963694	7.43702
44	2187	2.3196e-05	13.757	0.79275	2.19104	57.507	0.0998889	7.63567
